date,pair,fold,pnl,equity,event
2024-05-15,HEROMOTOCO__EICHERMOT,9,0.0,173983.9122861333,flat
2024-05-16,HEROMOTOCO__EICHERMOT,9,0.0,173983.9122861333,flat
2024-05-17,HEROMOTOCO__EICHERMOT,9,0.0,173983.9122861333,flat
2024-05-21,HEROMOTOCO__EICHERMOT,9,0.0,173983.9122861333,flat
2024-05-22,HEROMOTOCO__EICHERMOT,9,0.0,173983.9122861333,flat
2024-05-23,HEROMOTOCO__EICHERMOT,9,0.0,173983.9122861333,flat
2024-05-24,HEROMOTOCO__EICHERMOT,9,0.0,173983.9122861333,flat
2024-05-27,HEROMOTOCO__EICHERMOT,9,0.0,173983.9122861333,flat
2024-05-28,HEROMOTOCO__EICHERMOT,9,0.0,173983.9122861333,flat
2024-05-29,HEROMOTOCO__EICHERMOT,9,0.0,173983.9122861333,flat
2024-05-30,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-05-31,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-06-03,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-06-04,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-06-05,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-06-06,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-06-07,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-06-10,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-06-11,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-06-12,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-06-13,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-06-14,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-06-18,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-06-19,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-06-20,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-06-21,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-06-24,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-06-25,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-06-26,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-06-27,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-06-28,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-07-01,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-07-02,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-07-03,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-07-04,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-07-05,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-07-08,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-07-09,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-07-10,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-07-11,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-07-12,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-07-15,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-07-16,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-07-18,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-07-19,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-07-22,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-07-23,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-07-24,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-07-25,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-07-26,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-07-29,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-07-30,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-07-31,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-08-01,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-08-02,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-08-05,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-08-06,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-08-07,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-08-08,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-08-09,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-08-12,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-08-13,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-08-14,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-08-16,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-08-19,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-08-20,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-08-21,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-08-22,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-08-23,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-08-26,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-08-27,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-08-28,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-08-29,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-08-30,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-09-02,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-09-03,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-09-04,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-09-05,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-09-06,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-09-09,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-09-10,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-09-11,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-09-12,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-09-13,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-09-16,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-09-17,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-09-18,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-09-19,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-09-20,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-09-23,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-09-24,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-09-25,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-09-26,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-09-27,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-09-30,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-10-01,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-10-03,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-10-04,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-10-07,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-10-08,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-10-09,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-10-10,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-10-11,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-10-14,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-10-15,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-10-16,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-10-17,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-10-18,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-10-21,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-10-22,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-10-23,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-10-24,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-10-25,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-10-28,HEROMOTOCO__EICHERMOT,10,0.0,173983.9122861333,flat
2024-10-29,HEROMOTOCO__EICHERMOT,10,-1243.1177447057262,172740.79454142757,entry
2024-10-30,HEROMOTOCO__EICHERMOT,10,1221.1016292273116,173961.8961706549,hold
2024-10-31,HEROMOTOCO__EICHERMOT,10,317.6886360766267,174279.58480673152,hold
2024-11-01,HEROMOTOCO__EICHERMOT,10,-418.54932785744865,173861.03547887408,hold
2024-11-04,HEROMOTOCO__EICHERMOT,10,-306.5495892016267,173554.48588967245,hold
2024-11-05,HEROMOTOCO__EICHERMOT,10,-639.0662969820205,172915.41959269042,hold
2024-11-06,HEROMOTOCO__EICHERMOT,10,-876.3739499209684,172039.04564276946,exit
2024-11-07,HEROMOTOCO__EICHERMOT,10,0.0,172039.04564276946,flat
2024-11-08,HEROMOTOCO__EICHERMOT,10,0.0,172039.04564276946,flat
2024-11-11,HEROMOTOCO__EICHERMOT,10,0.0,172039.04564276946,flat
2024-11-12,HEROMOTOCO__EICHERMOT,10,0.0,172039.04564276946,flat
2024-11-13,HEROMOTOCO__EICHERMOT,10,0.0,172039.04564276946,flat
2024-11-14,HEROMOTOCO__EICHERMOT,10,0.0,172039.04564276946,flat
2024-11-18,HEROMOTOCO__EICHERMOT,10,0.0,172039.04564276946,flat
2024-11-19,HEROMOTOCO__EICHERMOT,10,0.0,172039.04564276946,flat
2024-11-21,HEROMOTOCO__EICHERMOT,10,0.0,172039.04564276946,flat
2024-11-22,HEROMOTOCO__EICHERMOT,10,0.0,172039.04564276946,flat
2024-11-25,HEROMOTOCO__EICHERMOT,10,0.0,172039.04564276946,flat
2024-11-26,HEROMOTOCO__EICHERMOT,10,0.0,172039.04564276946,flat
2024-11-27,HEROMOTOCO__EICHERMOT,10,0.0,172039.04564276946,flat
2024-11-28,HEROMOTOCO__EICHERMOT,10,0.0,172039.04564276946,flat
2024-11-29,HEROMOTOCO__EICHERMOT,10,0.0,172039.04564276946,flat
2024-12-02,HEROMOTOCO__EICHERMOT,11,-1039.7515777985395,170999.29406497092,entry
2024-12-03,HEROMOTOCO__EICHERMOT,11,779.6228827589897,171778.91694772991,hold
2024-12-04,HEROMOTOCO__EICHERMOT,11,109.87366952054795,171888.79061725046,hold
2024-12-05,HEROMOTOCO__EICHERMOT,11,341.1067938249144,172229.89741107536,hold
2024-12-06,HEROMOTOCO__EICHERMOT,11,571.3507633775685,172801.24817445292,hold
2024-12-09,HEROMOTOCO__EICHERMOT,11,-41.06006870719178,172760.18810574574,hold
2024-12-10,HEROMOTOCO__EICHERMOT,11,-246.56221232876712,172513.62589341696,hold
2024-12-11,HEROMOTOCO__EICHERMOT,11,-775.5306055222603,171738.0952878947,hold
2024-12-12,HEROMOTOCO__EICHERMOT,11,1023.1017729559076,172761.19706085062,hold
2024-12-13,HEROMOTOCO__EICHERMOT,11,-6.117482716181506,172755.07957813443,hold
2024-12-16,HEROMOTOCO__EICHERMOT,11,504.46096061643834,173259.54053875088,hold
2024-12-17,HEROMOTOCO__EICHERMOT,11,233.8030834760274,173493.3436222269,hold
2024-12-18,HEROMOTOCO__EICHERMOT,11,334.171923052226,173827.51554527914,hold
2024-12-19,HEROMOTOCO__EICHERMOT,11,48.51887039811644,173876.03441567725,hold
2024-12-20,HEROMOTOCO__EICHERMOT,11,278.1699162296661,174154.20433190692,hold
2024-12-23,HEROMOTOCO__EICHERMOT,11,862.9235633294093,175017.12789523634,hold
2024-12-24,HEROMOTOCO__EICHERMOT,11,590.1805613762842,175607.3084566126,hold
2024-12-26,HEROMOTOCO__EICHERMOT,11,-82.8133366598887,175524.4951199527,hold
2024-12-27,HEROMOTOCO__EICHERMOT,11,1194.941273999358,176719.43639395208,hold
2024-12-30,HEROMOTOCO__EICHERMOT,11,283.41727145761985,177002.8536654097,hold
2024-12-31,HEROMOTOCO__EICHERMOT,11,-97.6192677921661,176905.23439761752,hold
2019-05-30,INFY__HCLTECH,0,0.0,200000.0,flat
2019-05-31,INFY__HCLTECH,0,0.0,200000.0,flat
2019-06-03,INFY__HCLTECH,0,0.0,200000.0,flat
2019-06-04,INFY__HCLTECH,0,0.0,200000.0,flat
2019-06-06,INFY__HCLTECH,0,0.0,200000.0,flat
2019-06-07,INFY__HCLTECH,0,0.0,200000.0,flat
2019-06-10,INFY__HCLTECH,0,0.0,200000.0,flat
2019-06-11,INFY__HCLTECH,0,0.0,200000.0,flat
2019-06-12,INFY__HCLTECH,0,0.0,200000.0,flat
2019-06-13,INFY__HCLTECH,0,0.0,200000.0,flat
2019-06-14,INFY__HCLTECH,0,0.0,200000.0,flat
2019-06-17,INFY__HCLTECH,0,0.0,200000.0,flat
2019-06-18,INFY__HCLTECH,0,0.0,200000.0,flat
2019-06-19,INFY__HCLTECH,0,0.0,200000.0,flat
2019-06-20,INFY__HCLTECH,0,0.0,200000.0,flat
2019-06-21,INFY__HCLTECH,0,0.0,200000.0,flat
2019-06-24,INFY__HCLTECH,0,0.0,200000.0,flat
2019-06-25,INFY__HCLTECH,0,0.0,200000.0,flat
2019-06-26,INFY__HCLTECH,0,0.0,200000.0,flat
2019-06-27,INFY__HCLTECH,0,0.0,200000.0,flat
2019-06-28,INFY__HCLTECH,0,0.0,200000.0,flat
2019-07-01,INFY__HCLTECH,0,0.0,200000.0,flat
2019-07-02,INFY__HCLTECH,0,0.0,200000.0,flat
2019-07-03,INFY__HCLTECH,0,0.0,200000.0,flat
2019-07-04,INFY__HCLTECH,0,0.0,200000.0,flat
2019-07-05,INFY__HCLTECH,0,0.0,200000.0,flat
2019-07-08,INFY__HCLTECH,0,0.0,200000.0,flat
2019-07-09,INFY__HCLTECH,0,0.0,200000.0,flat
2019-07-10,INFY__HCLTECH,0,0.0,200000.0,flat
2019-07-11,INFY__HCLTECH,0,0.0,200000.0,flat
2019-07-12,INFY__HCLTECH,0,0.0,200000.0,flat
2019-07-15,INFY__HCLTECH,0,0.0,200000.0,flat
2019-07-16,INFY__HCLTECH,0,0.0,200000.0,flat
2019-07-17,INFY__HCLTECH,0,0.0,200000.0,flat
2019-07-18,INFY__HCLTECH,0,0.0,200000.0,flat
2019-07-19,INFY__HCLTECH,0,0.0,200000.0,flat
2019-07-22,INFY__HCLTECH,0,0.0,200000.0,flat
2019-07-23,INFY__HCLTECH,0,0.0,200000.0,flat
2019-07-24,INFY__HCLTECH,0,0.0,200000.0,flat
2019-07-25,INFY__HCLTECH,0,0.0,200000.0,flat
2019-07-26,INFY__HCLTECH,0,0.0,200000.0,flat
2019-07-29,INFY__HCLTECH,0,0.0,200000.0,flat
2019-07-30,INFY__HCLTECH,0,0.0,200000.0,flat
2019-07-31,INFY__HCLTECH,0,0.0,200000.0,flat
2019-08-01,INFY__HCLTECH,0,0.0,200000.0,flat
2019-08-02,INFY__HCLTECH,0,0.0,200000.0,flat
2019-08-05,INFY__HCLTECH,0,0.0,200000.0,flat
2019-08-06,INFY__HCLTECH,0,0.0,200000.0,flat
2019-08-07,INFY__HCLTECH,0,0.0,200000.0,flat
2019-08-08,INFY__HCLTECH,0,0.0,200000.0,flat
2019-08-09,INFY__HCLTECH,0,0.0,200000.0,flat
2019-08-13,INFY__HCLTECH,0,0.0,200000.0,flat
2019-08-14,INFY__HCLTECH,0,0.0,200000.0,flat
2019-08-16,INFY__HCLTECH,0,0.0,200000.0,flat
2019-08-19,INFY__HCLTECH,0,0.0,200000.0,flat
2019-08-20,INFY__HCLTECH,0,0.0,200000.0,flat
2019-08-21,INFY__HCLTECH,0,0.0,200000.0,flat
2019-08-22,INFY__HCLTECH,0,0.0,200000.0,flat
2019-08-23,INFY__HCLTECH,0,0.0,200000.0,flat
2019-08-26,INFY__HCLTECH,0,0.0,200000.0,flat
2019-08-27,INFY__HCLTECH,0,0.0,200000.0,flat
2019-08-28,INFY__HCLTECH,0,0.0,200000.0,flat
2019-08-29,INFY__HCLTECH,0,0.0,200000.0,flat
2019-08-30,INFY__HCLTECH,0,0.0,200000.0,flat
2019-09-03,INFY__HCLTECH,0,0.0,200000.0,flat
2019-09-04,INFY__HCLTECH,0,0.0,200000.0,flat
2019-09-05,INFY__HCLTECH,0,0.0,200000.0,flat
2019-09-06,INFY__HCLTECH,0,0.0,200000.0,flat
2019-09-09,INFY__HCLTECH,0,0.0,200000.0,flat
2019-09-11,INFY__HCLTECH,0,0.0,200000.0,flat
2019-09-12,INFY__HCLTECH,0,0.0,200000.0,flat
2019-09-13,INFY__HCLTECH,0,0.0,200000.0,flat
2019-09-16,INFY__HCLTECH,0,0.0,200000.0,flat
2019-09-17,INFY__HCLTECH,0,0.0,200000.0,flat
2019-09-18,INFY__HCLTECH,0,0.0,200000.0,flat
2019-09-19,INFY__HCLTECH,0,0.0,200000.0,flat
2019-09-20,INFY__HCLTECH,0,0.0,200000.0,flat
2019-09-23,INFY__HCLTECH,0,0.0,200000.0,flat
2019-09-24,INFY__HCLTECH,0,0.0,200000.0,flat
2019-09-25,INFY__HCLTECH,0,0.0,200000.0,flat
2019-09-26,INFY__HCLTECH,0,0.0,200000.0,flat
2019-09-27,INFY__HCLTECH,0,0.0,200000.0,flat
2019-09-30,INFY__HCLTECH,0,0.0,200000.0,flat
2019-10-01,INFY__HCLTECH,0,0.0,200000.0,flat
2019-10-03,INFY__HCLTECH,0,0.0,200000.0,flat
2019-10-04,INFY__HCLTECH,0,0.0,200000.0,flat
2019-10-07,INFY__HCLTECH,0,0.0,200000.0,flat
2019-10-09,INFY__HCLTECH,0,0.0,200000.0,flat
2019-10-10,INFY__HCLTECH,0,0.0,200000.0,flat
2019-10-11,INFY__HCLTECH,0,0.0,200000.0,flat
2019-10-14,INFY__HCLTECH,0,0.0,200000.0,flat
2019-10-15,INFY__HCLTECH,0,0.0,200000.0,flat
2019-10-16,INFY__HCLTECH,0,0.0,200000.0,flat
2019-10-17,INFY__HCLTECH,0,0.0,200000.0,flat
2019-10-18,INFY__HCLTECH,0,0.0,200000.0,flat
2019-10-22,INFY__HCLTECH,0,0.0,200000.0,flat
2019-10-23,INFY__HCLTECH,0,0.0,200000.0,flat
2019-10-24,INFY__HCLTECH,0,0.0,200000.0,flat
2019-10-25,INFY__HCLTECH,0,0.0,200000.0,flat
2019-10-27,INFY__HCLTECH,0,0.0,200000.0,flat
2019-10-29,INFY__HCLTECH,0,0.0,200000.0,flat
2019-10-30,INFY__HCLTECH,0,0.0,200000.0,flat
2019-10-31,INFY__HCLTECH,0,0.0,200000.0,flat
2019-11-01,INFY__HCLTECH,0,0.0,200000.0,flat
2019-11-04,INFY__HCLTECH,0,0.0,200000.0,flat
2019-11-05,INFY__HCLTECH,0,0.0,200000.0,flat
2019-11-06,INFY__HCLTECH,0,0.0,200000.0,flat
2019-11-07,INFY__HCLTECH,0,0.0,200000.0,flat
2019-11-08,INFY__HCLTECH,0,0.0,200000.0,flat
2019-11-11,INFY__HCLTECH,0,0.0,200000.0,flat
2019-11-13,INFY__HCLTECH,0,0.0,200000.0,flat
2019-11-14,INFY__HCLTECH,0,0.0,200000.0,flat
2019-11-15,INFY__HCLTECH,0,0.0,200000.0,flat
2019-11-18,INFY__HCLTECH,0,0.0,200000.0,flat
2019-11-19,INFY__HCLTECH,0,0.0,200000.0,flat
2019-11-20,INFY__HCLTECH,0,0.0,200000.0,flat
2019-11-21,INFY__HCLTECH,0,0.0,200000.0,flat
2019-11-22,INFY__HCLTECH,0,0.0,200000.0,flat
2019-11-25,INFY__HCLTECH,0,0.0,200000.0,flat
2019-11-26,INFY__HCLTECH,0,0.0,200000.0,flat
2019-11-27,INFY__HCLTECH,0,0.0,200000.0,flat
2019-11-28,INFY__HCLTECH,0,0.0,200000.0,flat
2019-11-29,INFY__HCLTECH,0,0.0,200000.0,flat
2019-12-02,INFY__HCLTECH,1,0.0,200000.0,flat
2019-12-03,INFY__HCLTECH,1,0.0,200000.0,flat
2019-12-04,INFY__HCLTECH,1,0.0,200000.0,flat
2019-12-05,INFY__HCLTECH,1,0.0,200000.0,flat
2019-12-06,INFY__HCLTECH,1,0.0,200000.0,flat
2019-12-09,INFY__HCLTECH,1,0.0,200000.0,flat
2019-12-10,INFY__HCLTECH,1,0.0,200000.0,flat
2019-12-11,INFY__HCLTECH,1,0.0,200000.0,flat
2019-12-12,INFY__HCLTECH,1,0.0,200000.0,flat
2019-12-13,INFY__HCLTECH,1,0.0,200000.0,flat
2019-12-16,INFY__HCLTECH,1,0.0,200000.0,flat
2019-12-17,INFY__HCLTECH,1,0.0,200000.0,flat
2019-12-18,INFY__HCLTECH,1,0.0,200000.0,flat
2019-12-19,INFY__HCLTECH,1,0.0,200000.0,flat
2019-12-20,INFY__HCLTECH,1,0.0,200000.0,flat
2019-12-23,INFY__HCLTECH,1,0.0,200000.0,flat
2019-12-24,INFY__HCLTECH,1,0.0,200000.0,flat
2019-12-26,INFY__HCLTECH,1,0.0,200000.0,flat
2019-12-27,INFY__HCLTECH,1,0.0,200000.0,flat
2019-12-30,INFY__HCLTECH,1,0.0,200000.0,flat
2019-12-31,INFY__HCLTECH,1,0.0,200000.0,flat
2020-01-01,INFY__HCLTECH,1,0.0,200000.0,flat
2020-01-02,INFY__HCLTECH,1,0.0,200000.0,flat
2020-01-03,INFY__HCLTECH,1,0.0,200000.0,flat
2020-01-06,INFY__HCLTECH,1,0.0,200000.0,flat
2020-01-07,INFY__HCLTECH,1,0.0,200000.0,flat
2020-01-08,INFY__HCLTECH,1,0.0,200000.0,flat
2020-01-09,INFY__HCLTECH,1,0.0,200000.0,flat
2020-01-10,INFY__HCLTECH,1,0.0,200000.0,flat
2020-01-13,INFY__HCLTECH,1,0.0,200000.0,flat
2020-01-14,INFY__HCLTECH,1,0.0,200000.0,flat
2020-01-15,INFY__HCLTECH,1,0.0,200000.0,flat
2020-01-16,INFY__HCLTECH,1,0.0,200000.0,flat
2020-01-17,INFY__HCLTECH,1,0.0,200000.0,flat
2020-01-20,INFY__HCLTECH,1,0.0,200000.0,flat
2020-01-21,INFY__HCLTECH,1,0.0,200000.0,flat
2020-01-22,INFY__HCLTECH,1,0.0,200000.0,flat
2020-01-23,INFY__HCLTECH,1,0.0,200000.0,flat
2020-01-24,INFY__HCLTECH,1,0.0,200000.0,flat
2020-01-27,INFY__HCLTECH,1,0.0,200000.0,flat
2020-01-28,INFY__HCLTECH,1,0.0,200000.0,flat
2020-01-29,INFY__HCLTECH,1,0.0,200000.0,flat
2020-01-30,INFY__HCLTECH,1,0.0,200000.0,flat
2020-01-31,INFY__HCLTECH,1,0.0,200000.0,flat
2020-02-03,INFY__HCLTECH,1,0.0,200000.0,flat
2020-02-04,INFY__HCLTECH,1,0.0,200000.0,flat
2020-02-05,INFY__HCLTECH,1,0.0,200000.0,flat
2020-02-06,INFY__HCLTECH,1,0.0,200000.0,flat
2020-02-07,INFY__HCLTECH,1,0.0,200000.0,flat
2020-02-10,INFY__HCLTECH,1,0.0,200000.0,flat
2020-02-11,INFY__HCLTECH,1,0.0,200000.0,flat
2020-02-12,INFY__HCLTECH,1,0.0,200000.0,flat
2020-02-13,INFY__HCLTECH,1,0.0,200000.0,flat
2020-02-14,INFY__HCLTECH,1,0.0,200000.0,flat
2020-02-17,INFY__HCLTECH,1,0.0,200000.0,flat
2020-02-18,INFY__HCLTECH,1,0.0,200000.0,flat
2020-02-19,INFY__HCLTECH,1,0.0,200000.0,flat
2020-02-20,INFY__HCLTECH,1,0.0,200000.0,flat
2020-02-24,INFY__HCLTECH,1,0.0,200000.0,flat
2020-02-25,INFY__HCLTECH,1,0.0,200000.0,flat
2020-02-26,INFY__HCLTECH,1,0.0,200000.0,flat
2020-02-27,INFY__HCLTECH,1,0.0,200000.0,flat
2020-02-28,INFY__HCLTECH,1,0.0,200000.0,flat
2020-03-02,INFY__HCLTECH,1,0.0,200000.0,flat
2020-03-03,INFY__HCLTECH,1,0.0,200000.0,flat
2020-03-04,INFY__HCLTECH,1,0.0,200000.0,flat
2020-03-05,INFY__HCLTECH,1,0.0,200000.0,flat
2020-03-06,INFY__HCLTECH,1,0.0,200000.0,flat
2020-03-09,INFY__HCLTECH,1,0.0,200000.0,flat
2020-03-11,INFY__HCLTECH,1,0.0,200000.0,flat
2020-03-12,INFY__HCLTECH,1,0.0,200000.0,flat
2020-03-13,INFY__HCLTECH,1,0.0,200000.0,flat
2020-03-16,INFY__HCLTECH,1,0.0,200000.0,flat
2020-03-17,INFY__HCLTECH,1,0.0,200000.0,flat
2020-03-18,INFY__HCLTECH,1,0.0,200000.0,flat
2020-03-19,INFY__HCLTECH,1,-736.5067083352635,199263.49329166472,entry
2020-03-20,INFY__HCLTECH,1,1555.2124775390625,200818.70576920378,hold
2020-03-23,INFY__HCLTECH,1,-2888.7773149614727,197929.9284542423,hold
2020-03-24,INFY__HCLTECH,1,3262.767981833262,201192.69643607555,hold
2020-03-25,INFY__HCLTECH,1,563.6137576854131,201756.31019376096,hold
2020-03-26,INFY__HCLTECH,1,2640.075400337115,204396.38559409807,hold
2020-03-27,INFY__HCLTECH,1,1135.9574637133455,205532.3430578114,hold
2020-03-30,INFY__HCLTECH,1,-1299.3368499839469,204233.00620782745,hold
2020-03-31,INFY__HCLTECH,1,405.3632102218001,204638.36941804926,hold
2020-04-01,INFY__HCLTECH,1,-1763.8852968549336,202874.4841211943,hold
2020-04-03,INFY__HCLTECH,1,-852.7415496842893,202021.74257151003,hold
2020-04-07,INFY__HCLTECH,1,1997.502441687179,204019.24501319721,hold
2020-04-08,INFY__HCLTECH,1,-839.5323450743792,203179.71266812284,hold
2020-04-09,INFY__HCLTECH,1,110.32609992374786,203290.0387680466,hold
2020-04-13,INFY__HCLTECH,1,400.74605276113016,203690.78482080772,hold
2020-04-15,INFY__HCLTECH,1,-525.9971152209974,203164.78770558673,hold
2020-04-16,INFY__HCLTECH,1,-387.81680920242934,202776.9708963843,hold
2020-04-17,INFY__HCLTECH,1,446.30512655179797,203223.2760229361,hold
2020-04-20,INFY__HCLTECH,1,1106.235252080212,204329.51127501632,hold
2020-04-21,INFY__HCLTECH,1,-843.2650309423159,203486.24624407402,hold
2020-04-22,INFY__HCLTECH,1,341.75488481244435,203828.00112888648,hold
2020-04-23,INFY__HCLTECH,1,1909.6027659661302,205737.6038948526,hold
2020-04-24,INFY__HCLTECH,1,-1063.5665111970247,204674.03738365558,hold
