Date,RELIANCE.NS,ONGC.NS,NTPC.NS,POWERGRID.NS,COALINDIA.NS
2024-07-05,1576.9532470703125,259.6318359375,362.0653991699219,317.6212463378906,432.1341857910156
2024-07-08,1589.1380615234375,269.4963684082031,359.8251647949219,317.6212463378906,433.7167663574219
2024-07-09,1578.5911865234375,267.96490478515625,359.44384765625,319.25897216796875,434.1563720703125
2024-07-10,1572.5855712890625,268.59552001953125,363.5906677246094,323.8445129394531,431.4747619628906
2024-07-11,1569.036865234375,274.54132080078125,359.49151611328125,320.8030700683594,439.6514892578125
2024-07-12,1584.9937744140625,276.6583557128906,359.5391540527344,321.0838928222656,436.2665100097656
2024-07-15,1585.4901123046875,290.53179931640625,367.6422424316406,321.7857360839844,437.6292419433594
2024-07-16,1564.669189453125,290.66693115234375,362.68511962890625,320.4755554199219,450.5537109375
2024-07-18,1575.0177001953125,298.8198547363281,360.1111145019531,319.3525695800781,444.2234191894531
2024-07-19,1543.7242431640625,287.96429443359375,347.622802734375,310.88330078125,429.05694580078125
